ARTIST_NAME	ARTIST_URL	SONG_NAME	SONG_URL	LYRICS																																																																																																																																																																																																																																																																																																																																																									
"waits, tom"	https://www.azlyrics.com/t/tomwaits.html	grapefruit moon	https://www.azlyrics.com/lyrics/tomwaits/grapefruitmoon.html	"grapefruit moon, one star shining, shining down on me. heard that tune, and now i'm pining, honey, can't you see?, 'cause every time i hear that melody, well, something breaks inside, and the grapefruit moon, one star shining, can't turn back the tide. never had no destination, could not get across. you became my inspiration, oh but what a cost. 'cause every time i hear that melody, well, something breaks inside, and the grapefruit moon, one star shining, is more than i can hide. now i'm smoking cigarettes and i strive for purity, and i slip just like the stars into obscurity. 'cause every time i hear that melody, well, puts me up a tree, and the grapefruit moon, one star shining, is all that i can see."																																																																																																																																																																																																																																																																																																																																																									
"waits, tom"	https://www.azlyrics.com/t/tomwaits.html	new coat of paint	https://www.azlyrics.com/lyrics/tomwaits/newcoatofpaint.html	"let's put a new coat of paint on this lonesome old town, set 'em up, we'll be knockin' em down. you wear a dress, baby, and i'll wear a tie. we'll laugh at that old bloodshot moon in that burgundy sky, all your scribbled lovedreams, are lost or thrown away, here amidst the shuffle of an overflowing day, our love needs a transfusion so let's shoot it full of wine, fishin' for a good time starts with throwin'in your line."																																																																																																																																																																																																																																																																																																																																																									
"waits, tom"	https://www.azlyrics.com/t/tomwaits.html	wrong side of the road	https://www.azlyrics.com/lyrics/tomwaits/wrongsideoftheroad.html	"put a dead cat on the railraod tracks, when the wolf bains blooming by the tressel, and get the eyeball of a rooster, and the stones from a ditch, and wash em down with bilge water, and say you'll never snitch, take the buttons from a yellow jacket, the feather from a buzzard, and the blood from the bounty hunters cold black heart, catch the tears of a window, in a thimble made ofglass, tell your mamaand your papa, theycan kiss your ass, poison all the water in the wishin' well, and hang all them scarecrows from a sycamore tree, burn down all those honeymoons, put em in a pillow case, and wait next to the switch blades at the amusements park for me, strangle all the cristmas carols, scratch out all you prayers, tie em up with barbed wire, and push them down the stairs, and i'll whittle you a pistol, for reepin' nightmares off the blinds, those sunsabitches always seem to sneak up from behind, syphom all the gas from your daddys pickup truck, fill up jonnys t bird, i got a couple bucks, put on little perfume and ribbon in your hair, careful that you don't wake up the hounds, tear a bolt of lightning, off the side of the sky, and throw in the cedar chest, if you want me to tell you why, bring the gear shift knob from a 49 mere, and lay down here beside me, let me hold you in the dirt, and you'll tremble as the flames, tear the throat out of the night, sink your teeth into my shoulder, dig your nails into my back, tell that lettle girl to let go of my sleeve, you'll be awoman when i catch you, as you faqll in love with me, then with my double barrel shotgun, and a whole box of shells, we'll celebrate the 4 of july, we'll do 100 mph, spendin' someone elses dough, and we'll drive all the way to reno, on the wrong side of the road"																																																																																																																																																																																																																																																																																																																																																									
"waits, tom"	https://www.azlyrics.com/t/tomwaits.html	whistlin' past the graveyard	https://www.azlyrics.com/lyrics/tomwaits/whistlinpastthegraveyard.html	"well i come in on a night train, with an arm full of box cars, on the wings of a magpie, cross a hooligan night, and i busted up a chifforobe, way out by the cocomo, cooked up a mess a mulligan, and got into a fight, whistlin' past the graveyard, steppin' on a crack, i'm a mean motherhubbard, papa one eyes jack, you probably seen me sleepin', out by the railroad tracks, go on and ask the prince of darkness, what about all thet smoke, come from the stack, sometimes i kill myself a jackel, suck out all the blood, steal myself a stationwagon, drivin' through the mud, whistlin' past the graveyard, steppin' on a crack, i'm mean motherhubbard, papa one eyed jack, i know you seen my headlights, and the honkin' of my horn, i'm callin' out my bloodhounds, chase the devil through the corn, last night i chugged the mississippi, now that suckers dry as a bone, born in a taxi cab, i'm never comin' home, whistlin' past the graveyard, steppin' on a crack, i'm mean motherhubbard, papa one eyed jack, myeyes have seen the glory, of the drainin' og the ditch, i only come to baton rouge, to find myself a witch, i'm-ona snatch me up a, couple of em every time itrains, you see a locomotive, probably thinkin' its a train, whistlin' past the graveyard, steppin' on a crack, i'm a mean motherhubbard, papa one eyed jack, what you think is the sunshine, is just a twinkle in my eye, that ring around my fingers, just the 4th of july, when i get a little bit lonesome, and a tear falls from my check, theres gonna be an ocean in, the middle of the week, whistlin' past the graveyard, steppin' on a crack, i'm mean motherhubbard, papa one eyed jack, i rode into town on a night train, with an arm full of box cars, on the wings of a magpie, cross a hooligan night, i'm-ona tear me off a rainbow, and wear it for a tie, i never told the truth, so i can never tell a lie, whistlin' past the graveyard, steppin' on a crack, i'm mean motherhubbard, papa one eyed jack"																																																																																																																																																																																																																																																																																																																																																									
"waits, tom"	https://www.azlyrics.com/t/tomwaits.html	kentuchy avenue	https://www.azlyrics.com/lyrics/tomwaits/kentuchyavenue.html	"eddie graces buick got 4 bullet holes in the side, charley delislesittin' at the top of an avacado tree, mrs storml stab you with a steak knife if you step on her lawn, i got a half pack of lucky strikes man come along with me, lets fill our pockets with macadamia nuts, then go ever to bobby goodmansons, and jump off the roof, hilda plays strip poker, and her mamas across the street, joey narinsky says she put her tongue in his mouth, dicky faulkners got a switchblade, and some goosenecks risers, that eucalyptus is a hunchback, theres a wind up from the south, let me tie you up with kite string, and i'll show you the scabs on my knee, watch out for the broken glass, put your shoes and socks, on and come along with me, lets follow that fire truck, i think your house is burning down, then go down to the hobo jungle and kill some rattle, snakes with a trowel, we'll break all the windows in the ols anderson place, and steal a bunch of boysenberrys, ans swear em on our face, i'll get a dollar from my mamas purse, and buy that scull and crossbones ring, and you can wear it round your neck on an old piece of string, then we'll split on ronniie arnold, and flip him the bird, and slash the tires on the school bus, now don't say a word, i'll take a rusty nail and scratch your initials on my arm, and i'll show you how to sneak up on the roof of the drugstore, take the spokes from your wheellchair, and a magpies wings, and tie em to your shoulders and your feet, i'll steal a hacksaw from my dad, and cut the braces off your legs, and we'll bury them tonight in the cornfield, put a church key in your pocket, we'll hop that freight train in the hall, and we'll slide down the drain all the way, to new orleans in the fall"																																																																																																																																																																																																																																																																																																																																																									
"waits, tom"	https://www.azlyrics.com/t/tomwaits.html	a sweet little bullet from a pretty blue gun	https://www.azlyrics.com/lyrics/tomwaits/asweetlittlebulletfromaprettybluegun.html	"it's raining it's pouring, and you didn't bring a sweater, nebraska'll never let you come back home, and on hollywood and vine, by the trifty mart sign, and night i'll be willin' to bet, there's a young girl, with sweet little wishes, and pretty blue dreams, standin' there and gettin' all wet, now there's a place off the drag, called the gilbert hotel, there's a couple letters burned out the sign, and it's better then a bus stop, and they do good business, every time it rains, for sweet little girls, with nothing in their jeans, but sweet little wishes, and pretty blue dreams, now it's raining it's pouring, the old man is snoring, now i lay me down to sleep, i hear the sirens in the street, all the dreams are made of chrome, i have no way to get back home, i'd rather die before i wake, like marilyn monroe, and throw my dreams out in, the street and the, rain will make em grow, now the night clerk he got a club foot, and he's heard times or more, he says check out time is 10 am, and that's just what he means, and you go up the stairs, with sweet little wishes, and pretty blue dreams, now it's raining it's pouring, and hollywoods just fine, swindle a little out of her dreams, put a letter in the sign, never trust a scarecrow, wearin' shades after dark, be areful of that old bow tie he wears, it takes asweet little bullet, from a pretty blue gun, to put those scarlet ribbons in your hair, no that ain't no cherry bomb, 4th of july's all done, just some fool playin' that a second line, from the barrel of a pretty blue gun, no that ain't no cherry bomb, 4th of july's all done, get some fool playin' that second line, from the barrel of a pretty blue gun."																																																																																																																																																																																																																																																																																																																																																									
"waits, tom"	https://www.azlyrics.com/t/tomwaits.html	blue valentines	https://www.azlyrics.com/lyrics/tomwaits/bluevalentines.html	"she sends me blue valentines, all the way from philadelphia, to mark the anniversary, of someone that i used to be, and it feels just like a warrant, is out for my arrest, baby, you got me checkin', in my rearview mirror, that's why i'm always on the run, that's why i changed my name, and i didn't think you'd ever find me here, to send me blue valentines, like half-forgotten dreams, like a pebble in my shoe, as i walk these streets, and the ghost of your memory, baby, it's the thistle in the kiss, it's the burglar that can break a rose's neck, it's the tattooed broken promise, i gotta hide beneath my sleeve, i'm going to see you every time i turn my back, she sends me blue valentines, though i try to remain at large, they're insisting that our love, must have a eulogy, why do i save all of this madness, here in the nightstand drawer, there to haunt upon my shoulders, baby, i know, i'd be luckier to walk around everywhere i go, with this blind and broken heart, that sleeps beneath my lapel, instead, these blue valentines, to remind me of my cardinal sin, i can never wash the guilt, or get these bloodstains off my hands, and it takes a lot of whiskey, to make these nightmares go away, and i cut my bleedin' heart out every night, and i'm going to die just a little more on each st. valentines day, don't you remember, i promised i would write you, these blue valentines, blue valentines, blue valentines"																																																																																																																																																																																																																																																																																																																																																									
"waits, tom"	https://www.azlyrics.com/t/tomwaits.html	heartattack and vine	https://www.azlyrics.com/lyrics/tomwaits/heartattackandvine.html	"liar liar with your pants on fire, white spades hangin' on the telephone, wire, gamblers reevaluate along the dotted line, you'll never recognize, yourself on heartattack and vine. doctor lawyer beggar man thief, philly joe remarkable looks on in disbelief, if you want a taste of madness, you'll have to wait in line, you'll probably, see someone you know on heartattack and vine. boney's high on china white, shorty found a punk, don't you know there ain't, no devil, there's just god when he's drunk, well this stuff will probably kill, you, let's do another line, what you say you meet me down on heartattack and, vine. see that little jersey girl in the see-through top, with the peddle pushers, sucking on a soda pop, well i bet she's still a virgin but it's only twenty-, five 'til nine, you can see a million of 'em on heartattack and vine. better off in iowa against your scrambled eggs, than crawling down cahuenga, on a broken pair of legs, you'll find your ignorance is blissful every goddamn, time, your're waitin' for the rtd on heartattack and vine."																																																																																																																																																																																																																																																																																																																																																									
"waits, tom"	https://www.azlyrics.com/t/tomwaits.html	saving all my love for you	https://www.azlyrics.com/lyrics/tomwaits/savingallmyloveforyou.html	"it's too early for the circus, it's too late for the bars, everyone's sleepin', but the paperboys, and no one in this town is makin' any noise, but the dogs, and the milkmen and me, the girls around here all look like cadillacs, no one likes a stranger here, i'd come home but i'm afraid that you won't take me back, but i'd trade off, everything just to have you near, i know i'm irresponsible and i don't behave, and i ruin everything that i, do, and i'll probably get arrested when i'm in my grave, but i'll be savin', all my love for you, i paid fifteen dollars for a prostitute, with too much makeup and a broken, shoe, but her eyes were just a counterfeit, she tried to gyp me out of it, but, you know that i'm still in love you, don't listen to the rumors that you hear about me, cause i ain't as bad as, they make me out to be, well i may lose my mind but baby can't you see, that, i'll be savin' all my love for you"																																																																																																																																																																																																																																																																																																																																																									
"waits, tom"	https://www.azlyrics.com/t/tomwaits.html	downtown	https://www.azlyrics.com/lyrics/tomwaits/downtown.html	"red pants and the sugarman in, the temple street gloom, drinkin' chivas, regal in a four dollar room, just another dead soldier in a powder blue night, sugarman says baby everything's alright, goin' downtown down downtown. montclaire de havelin doin' the st. vitus dance, lookin' for someone to chop, the lumber in his pants, how am i gonna unload all of this ice and all this, mink, all the traffic in the street but it's so hard to think, goin' downtown, down downtown. frankie's wearin' lipstick pierre cardin, i swear to god i seen him holdin', hands with jimmy bond, sally's high on crank and hungry for some sweets, she's, fem in the sheets but she's butch in the streets, goin' downtown down, downtown. it's the cool of the evening the sun's goin' down, i want to hold you in my, arms i want to push you around, i want to break your bottle and spill out all, your charms, come on baby we'll set off all the burglar alarms, goin' downtown, down downtown. red pants and the sugarman in the temple, drinkin' chivas regal in a four, dollar room, just another dead soldier in a powder blue night, red pants turns, to sugarman and says everything's alright, goin' downtown down downtown."																																																																																																																																																																																																																																																																																																																																																									
